title,gross,net,url
Detalhes da remuneração de 11273 referente a 3/2020,"R$ 12.799,11","R$ 8.849,61",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11273_detalhes.html
Detalhes da remuneração de 11126 referente a 3/2020,"R$ 26.717,95","R$ 17.635,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11126_detalhes.html
Detalhes da remuneração de 100998 referente a 3/2020,"R$ 12.131,63","R$ 9.252,07",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100998_detalhes.html
Detalhes da remuneração de 100523 referente a 3/2020,"R$ 12.418,00","R$ 9.355,41",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100523_detalhes.html
Detalhes da remuneração de 100912 referente a 3/2020,"R$ 22.712,42","R$ 17.274,33",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100912_detalhes.html
Detalhes da remuneração de 100339 referente a 3/2020,"R$ 10.326,15","R$ 7.890,96",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100339_detalhes.html
Detalhes da remuneração de 100603 referente a 3/2020,"R$ 16.268,48","R$ 12.199,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100603_detalhes.html
Detalhes da remuneração de 11317 referente a 3/2020,"R$ 18.373,06","R$ 12.324,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11317_detalhes.html
Detalhes da remuneração de 11358 referente a 3/2020,"R$ 12.007,64","R$ 8.356,13",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11358_detalhes.html
Detalhes da remuneração de 11235 referente a 3/2020,"R$ 5.635,61","R$ 4.690,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11235_detalhes.html
Detalhes da remuneração de 51531 referente a 3/2020,"R$ 7.731,24","R$ 6.867,58",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/51531_detalhes.html
Detalhes da remuneração de 52368 referente a 3/2020,"R$ 3.096,49","R$ 2.986,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52368_detalhes.html
Detalhes da remuneração de 11218 referente a 3/2020,"R$ 12.349,49","R$ 8.569,27",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11218_detalhes.html
Detalhes da remuneração de 11284 referente a 3/2020,"R$ 24.175,55","R$ 16.099,23",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11284_detalhes.html
Detalhes da remuneração de 10834 referente a 3/2020,"R$ 29.578,63","R$ 22.418,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/10834_detalhes.html
Detalhes da remuneração de 11205 referente a 3/2020,"R$ 18.362,15","R$ 12.591,27",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11205_detalhes.html
Detalhes da remuneração de 11003 referente a 3/2020,"R$ 29.578,63","R$ 22.366,00",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11003_detalhes.html
Detalhes da remuneração de 11506 referente a 3/2020,"R$ 10.551,98","R$ 7.900,29",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11506_detalhes.html
Detalhes da remuneração de 10829 referente a 3/2020,"R$ 24.175,54","R$ 18.448,76",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/10829_detalhes.html
Detalhes da remuneração de 10866 referente a 3/2020,"R$ 22.283,86","R$ 17.025,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/10866_detalhes.html
Detalhes da remuneração de 51974 referente a 3/2020,"R$ 5.767,71","R$ 6.679,18",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/51974_detalhes.html
Detalhes da remuneração de 11441 referente a 3/2020,"R$ 15.789,94","R$ 11.096,73",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11441_detalhes.html
Detalhes da remuneração de 52453 referente a 3/2020,"R$ 8.015,83","R$ 6.889,39",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52453_detalhes.html
Detalhes da remuneração de 11314 referente a 3/2020,"R$ 29.578,64","R$ 19.311,65",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11314_detalhes.html
Detalhes da remuneração de 52412 referente a 3/2020,"R$ 8.015,83","R$ 6.732,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52412_detalhes.html
Detalhes da remuneração de 52335 referente a 3/2020,"R$ 6.076,67","R$ 5.274,95",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52335_detalhes.html
Detalhes da remuneração de 52068 referente a 3/2020,"R$ 8.015,83","R$ 6.680,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52068_detalhes.html
Detalhes da remuneração de 11422 referente a 3/2020,"R$ 20.284,33","R$ 13.568,78",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11422_detalhes.html
Detalhes da remuneração de 11160 referente a 3/2020,"R$ 27.841,70","R$ 18.332,94",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11160_detalhes.html
Detalhes da remuneração de 52323 referente a 3/2020,"R$ 8.015,83","R$ 6.732,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52323_detalhes.html
Detalhes da remuneração de 100490 referente a 3/2020,"R$ 12.371,55","R$ 9.478,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100490_detalhes.html
Detalhes da remuneração de 11444 referente a 3/2020,"R$ 11.835,70","R$ 8.248,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11444_detalhes.html
Detalhes da remuneração de 101199 referente a 3/2020,"R$ 12.131,63","R$ 9.147,79",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101199_detalhes.html
Detalhes da remuneração de 11323 referente a 3/2020,"R$ 15.671,49","R$ 10.640,54",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11323_detalhes.html
Detalhes da remuneração de 101180 referente a 3/2020,"R$ 10.134,72","R$ 7.700,03",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101180_detalhes.html
Detalhes da remuneração de 101091 referente a 3/2020,"R$ 12.503,88","R$ 9.417,68",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101091_detalhes.html
Detalhes da remuneração de 101060 referente a 3/2020,"R$ 14.827,53","R$ 11.907,62",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101060_detalhes.html
Detalhes da remuneração de 101058 referente a 3/2020,"R$ 23.819,44","R$ 17.621,46",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101058_detalhes.html
Detalhes da remuneração de 101064 referente a 3/2020,"R$ 12.503,88","R$ 9.469,81",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101064_detalhes.html
Detalhes da remuneração de 100784 referente a 3/2020,"R$ 16.037,91","R$ 12.188,40",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100784_detalhes.html
Detalhes da remuneração de 100782 referente a 3/2020,"R$ 12.620,77","R$ 9.502,42",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100782_detalhes.html
Detalhes da remuneração de 101052 referente a 3/2020,"R$ 10.134,72","R$ 7.856,45",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101052_detalhes.html
Detalhes da remuneração de 100469 referente a 3/2020,"R$ 12.752,82","R$ 9.650,29",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100469_detalhes.html
Detalhes da remuneração de 100447 referente a 3/2020,"R$ 13.964,93","R$ 10.529,07",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100447_detalhes.html
Detalhes da remuneração de 100218 referente a 3/2020,"R$ 14.050,55","R$ 11.429,03",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100218_detalhes.html
Detalhes da remuneração de 100214 referente a 3/2020,"R$ 13.662,96","R$ 10.466,56",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100214_detalhes.html
Detalhes da remuneração de 100168 referente a 3/2020,"R$ 13.939,97","R$ 10.667,39",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100168_detalhes.html
Detalhes da remuneração de 100489 referente a 3/2020,"R$ 11.066,96","R$ 8.480,18",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100489_detalhes.html
Detalhes da remuneração de 100109 referente a 3/2020,"R$ 12.538,90","R$ 9.443,06",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100109_detalhes.html
Detalhes da remuneração de 52077 referente a 3/2020,"R$ 8.015,83","R$ 6.680,84",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52077_detalhes.html
Detalhes da remuneração de 51966 referente a 3/2020,"R$ 3.096,49","R$ 2.986,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/51966_detalhes.html
Detalhes da remuneração de 11127 referente a 3/2020,"R$ 29.578,64","R$ 19.468,06",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11127_detalhes.html
Detalhes da remuneração de 11315 referente a 3/2020,"R$ 12.799,11","R$ 8.901,75",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11315_detalhes.html
Detalhes da remuneração de 101226 referente a 3/2020,"R$ 10.757,69","R$ 8.151,69",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101226_detalhes.html
Detalhes da remuneração de 11482 referente a 3/2020,"R$ 10.821,05","R$ 7.616,29",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11482_detalhes.html
Detalhes da remuneração de 101211 referente a 3/2020,"R$ 15.136,20","R$ 11.378,24",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101211_detalhes.html
Detalhes da remuneração de 101128 referente a 3/2020,"R$ 10.155,24","R$ 7.714,91",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101128_detalhes.html
Detalhes da remuneração de 101243 referente a 3/2020,"R$ 16.760,92","R$ 12.556,17",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101243_detalhes.html
Detalhes da remuneração de 50966 referente a 3/2020,"R$ 5.726,83","R$ 5.021,31",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/50966_detalhes.html
Detalhes da remuneração de 101045 referente a 3/2020,"R$ 18.799,48","R$ 14.138,40",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101045_detalhes.html
Detalhes da remuneração de 101085 referente a 3/2020,"R$ 11.450,21","R$ 8.653,76",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101085_detalhes.html
Detalhes da remuneração de 101044 referente a 3/2020,"R$ 12.503,88","R$ 9.469,81",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101044_detalhes.html
Detalhes da remuneração de 101026 referente a 3/2020,"R$ 18.115,44","R$ 13.486,06",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101026_detalhes.html
Detalhes da remuneração de 100462 referente a 3/2020,"R$ 13.964,93","R$ 10.476,94",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100462_detalhes.html
Detalhes da remuneração de 100515 referente a 3/2020,"R$ 16.991,38","R$ 12.671,11",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100515_detalhes.html
Detalhes da remuneração de 100682 referente a 3/2020,"R$ 10.198,97","R$ 7.746,62",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100682_detalhes.html
Detalhes da remuneração de 100544 referente a 3/2020,"R$ 12.752,82","R$ 9.650,29",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100544_detalhes.html
Detalhes da remuneração de 100162 referente a 3/2020,"R$ 17.347,69","R$ 16.634,59",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100162_detalhes.html
Detalhes da remuneração de 100164 referente a 3/2020,"R$ 10.872,53","R$ 8.339,22",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100164_detalhes.html
Detalhes da remuneração de 100161 referente a 3/2020,"R$ 12.538,90","R$ 9.443,06",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100161_detalhes.html
Detalhes da remuneração de 101069 referente a 3/2020,"R$ 12.503,88","R$ 9.574,09",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101069_detalhes.html
Detalhes da remuneração de 10933 referente a 3/2020,"R$ 29.578,63","R$ 22.313,87",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/10933_detalhes.html
Detalhes da remuneração de 100158 referente a 3/2020,"R$ 12.156,31","R$ 11.273,20",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100158_detalhes.html
Detalhes da remuneração de 10860 referente a 3/2020,"R$ 29.578,63","R$ 24.623,11",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/10860_detalhes.html
Detalhes da remuneração de 11260 referente a 3/2020,"R$ 18.373,06","R$ 12.377,11",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11260_detalhes.html
Detalhes da remuneração de 101201 referente a 3/2020,"R$ 13.315,39","R$ 10.058,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101201_detalhes.html
Detalhes da remuneração de 100979 referente a 3/2020,"R$ 16.825,46","R$ 12.655,10",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100979_detalhes.html
Detalhes da remuneração de 100877 referente a 3/2020,"R$ 12.638,37","R$ 9.567,32",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100877_detalhes.html
Detalhes da remuneração de 100642 referente a 3/2020,"R$ 12.760,87","R$ 10.205,24",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100642_detalhes.html
Detalhes da remuneração de 100732 referente a 3/2020,"R$ 13.798,15","R$ 10.460,30",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100732_detalhes.html
Detalhes da remuneração de 100718 referente a 3/2020,"R$ 14.787,41","R$ 11.125,37",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100718_detalhes.html
Detalhes da remuneração de 11328 referente a 3/2020,"R$ 8.131,31","R$ 6.504,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11328_detalhes.html
Detalhes da remuneração de 100580 referente a 3/2020,"R$ 16.736,35","R$ 12.538,35",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100580_detalhes.html
Detalhes da remuneração de 100976 referente a 3/2020,"R$ 12.638,37","R$ 9.567,32",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100976_detalhes.html
Detalhes da remuneração de 100500 referente a 3/2020,"R$ 12.927,88","R$ 9.777,21",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100500_detalhes.html
Detalhes da remuneração de 100467 referente a 3/2020,"R$ 16.693,13","R$ 12.507,02",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100467_detalhes.html
Detalhes da remuneração de 100399 referente a 3/2020,"R$ 14.248,64","R$ 13.327,16",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100399_detalhes.html
Detalhes da remuneração de 52336 referente a 3/2020,"R$ 3.096,49","R$ 3.015,25",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52336_detalhes.html
Detalhes da remuneração de 52164 referente a 3/2020,"R$ 4.938,78","R$ 4.502,11",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52164_detalhes.html
Detalhes da remuneração de 100831 referente a 3/2020,"R$ 9.847,32","R$ 7.491,67",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100831_detalhes.html
Detalhes da remuneração de 52186 referente a 3/2020,"R$ 3.775,18","R$ 3.592,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52186_detalhes.html
Detalhes da remuneração de 11223 referente a 3/2020,"R$ 17.752,58","R$ 11.938,09",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11223_detalhes.html
Detalhes da remuneração de 11371 referente a 3/2020,"R$ 14.144,44","R$ 9.824,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11371_detalhes.html
Detalhes da remuneração de 11256 referente a 3/2020,"R$ 15.409,79","R$ 10.477,36",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11256_detalhes.html
Detalhes da remuneração de 52001 referente a 3/2020,"R$ 3.096,49","R$ 2.986,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52001_detalhes.html
Detalhes da remuneração de 52017 referente a 3/2020,"R$ 3.435,84","R$ 3.275,26",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52017_detalhes.html
Detalhes da remuneração de 11386 referente a 3/2020,"R$ 22.032,65","R$ 14.961,75",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11386_detalhes.html
Detalhes da remuneração de 101238 referente a 3/2020,"R$ 15.115,61","R$ 12.015,36",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101238_detalhes.html
Detalhes da remuneração de 101240 referente a 3/2020,"R$ 20.039,94","R$ 14.933,46",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101240_detalhes.html
Detalhes da remuneração de 101236 referente a 3/2020,"R$ 0,00","R$ 0,00",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101236_detalhes.html
Detalhes da remuneração de 52132 referente a 3/2020,"R$ 5.278,13","R$ 5.003,89",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52132_detalhes.html
Detalhes da remuneração de 10605 referente a 3/2020,"R$ 26.451,08","R$ 20.153,18",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/10605_detalhes.html
Detalhes da remuneração de 51984 referente a 3/2020,"R$ 5.278,13","R$ 4.696,00",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/51984_detalhes.html
Detalhes da remuneração de 51913 referente a 3/2020,"R$ 3.435,84","R$ 3.565,96",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/51913_detalhes.html
Detalhes da remuneração de 52131 referente a 3/2020,"R$ 5.278,13","R$ 4.748,14",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52131_detalhes.html
Detalhes da remuneração de 101259 referente a 3/2020,"R$ 10.539,08","R$ 8.287,39",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101259_detalhes.html
Detalhes da remuneração de 11202 referente a 3/2020,"R$ 18.373,06","R$ 12.324,97",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/11202_detalhes.html
Detalhes da remuneração de 101032 referente a 3/2020,"R$ 12.638,37","R$ 9.567,32",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101032_detalhes.html
Detalhes da remuneração de 101037 referente a 3/2020,"R$ 13.882,84","R$ 10.469,56",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101037_detalhes.html
Detalhes da remuneração de 101266 referente a 3/2020,"R$ 10.539,11","R$ 9.442,03",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101266_detalhes.html
Detalhes da remuneração de 101247 referente a 3/2020,"R$ 12.895,65","R$ 9.805,98",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101247_detalhes.html
Detalhes da remuneração de 101019 referente a 3/2020,"R$ 10.539,08","R$ 8.149,61",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101019_detalhes.html
Detalhes da remuneração de 101003 referente a 3/2020,"R$ 10.539,08","R$ 8.045,33",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/101003_detalhes.html
Detalhes da remuneração de 100997 referente a 3/2020,"R$ 4.980,41","R$ 4.150,20",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100997_detalhes.html
Detalhes da remuneração de 100942 referente a 3/2020,"R$ 12.638,37","R$ 9.671,59",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100942_detalhes.html
Detalhes da remuneração de 100992 referente a 3/2020,"R$ 12.638,20","R$ 11.709,53",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100992_detalhes.html
Detalhes da remuneração de 100875 referente a 3/2020,"R$ 12.638,37","R$ 9.619,46",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100875_detalhes.html
Detalhes da remuneração de 100907 referente a 3/2020,"R$ 10.539,08","R$ 8.045,33",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100907_detalhes.html
Detalhes da remuneração de 100863 referente a 3/2020,"R$ 10.744,40","R$ 8.194,19",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100863_detalhes.html
Detalhes da remuneração de 100931 referente a 3/2020,"R$ 11.762,27","R$ 8.984,28",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100931_detalhes.html
Detalhes da remuneração de 100809 referente a 3/2020,"R$ 11.762,27","R$ 8.932,15",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100809_detalhes.html
Detalhes da remuneração de 52010 referente a 3/2020,"R$ 3.435,84","R$ 3.275,26",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/52010_detalhes.html
Detalhes da remuneração de 100716 referente a 3/2020,"R$ 10.810,22","R$ 8.241,91",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100716_detalhes.html
Detalhes da remuneração de 100690 referente a 3/2020,"R$ 10.603,34","R$ 8.091,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100690_detalhes.html
Detalhes da remuneração de 100638 referente a 3/2020,"R$ 10.603,34","R$ 8.091,92",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100638_detalhes.html
Detalhes da remuneração de 100660 referente a 3/2020,"R$ 12.718,88","R$ 9.677,82",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100660_detalhes.html
Detalhes da remuneração de 100606 referente a 3/2020,"R$ 11.769,40","R$ 9.781,30",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100606_detalhes.html
Detalhes da remuneração de 100566 referente a 3/2020,"R$ 12.903,63","R$ 9.811,77",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100566_detalhes.html
Detalhes da remuneração de 100576 referente a 3/2020,"R$ 14.027,69","R$ 11.582,24",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100576_detalhes.html
Detalhes da remuneração de 100563 referente a 3/2020,"R$ 10.961,29","R$ 8.455,71",http://www.saopaulo.sp.leg.br/wp-content/uploads/transparencia/salariosabertos/HTML_ativos_2020_03/100563_detalhes.html
